0.471289	-0.0336491	547.504	0.975642	-0.101526
0.987963	-0.0317477	541.122	0.792224	-0.102117
1.50486	-0.0317456	540.756	0.643748	-0.102601
2.02199	-0.0310216	538.217	0.522851	-0.102998
2.53933	-0.0307114	537.015	0.424662	-0.103328
3.05689	-0.0303103	535.575	0.344832	-0.103603
3.57466	-0.0300681	534.658	0.280002	-0.103837
4.09264	-0.0298119	533.723	0.227304	-0.104039
4.61082	-0.0296012	532.947	0.184489	-0.104216
5.12921	-0.0294679	532.422	0.149735	-0.104375
5.6478	-0.0293291	531.891	0.121488	-0.10452
6.16659	-0.0292339	531.5	0.0985502	-0.104657
6.68556	-0.0291575	531.171	0.0799244	-0.104787
7.20473	-0.0291315	530.998	0.0648207	-0.104915
7.72408	-0.0291204	530.872	0.0525554	-0.105043
8.24361	-0.0290834	530.665	0.0425681	-0.105171
8.76333	-0.0290787	530.556	0.0344714	-0.105303
9.28321	-0.0291295	530.613	0.0279262	-0.105438
9.80327	-0.0291422	530.55	0.0225903	-0.105577
10.3235	-0.0291917	530.596	0.0182727	-0.105723
10.8439	-0.0292539	530.677	0.0147719	-0.105874
11.3644	-0.0292807	530.644	0.0119061	-0.106032
11.8852	-0.0293505	530.738	0.00960193	-0.106198
12.406	-0.0294387	530.882	0.00774337	-0.10637
12.927	-0.0294897	530.907	0.00621175	-0.106551
13.4482	-0.0295718	531.022	0.00497984	-0.106739
13.9695	-0.0296498	531.119	0.00398363	-0.106936
14.491	-0.02975	531.278	0.00318679	-0.10714
15.0125	-0.0298308	531.371	0.00252756	-0.107353
15.5343	-0.0299012	531.427	0.00198589	-0.107575
16.0561	-0.0300078	531.587	0.00156522	-0.107804
16.5781	-0.0300824	531.643	0.00120777	-0.108043
17.1002	-0.0301705	531.735	0.000922961	-0.10829
17.6224	-0.0302766	531.876	0.000704698	-0.108545
18.1447	-0.0303664	531.961	0.000518263	-0.108809
18.6671	-0.0304542	532.034	0.000363158	-0.109082
19.1897	-0.0305526	532.133	0.000245672	-0.109363
19.7123	-0.0306596	532.253	0.000155206	-0.109652
20.2351	-0.0307436	532.297	6.9532e-005	-0.109951
20.7579	-0.0308474	532.395	9.99791e-006	-0.110257
21.2809	-0.0309484	532.478	-3.81508e-005	-0.110573
21.8039	-0.0310373	532.519	-8.49285e-005	-0.110896
22.327	-0.0311387	532.592	-0.000116173	-0.111229
22.8502	-0.0312401	532.66	-0.000138832	-0.111569
23.3735	-0.0313412	532.721	-0.000158299	-0.111918
23.8969	-0.0314348	532.753	-0.00017812	-0.112276
24.4203	-0.0315379	532.808	-0.000190841	-0.112642
24.9438	-0.0316295	532.823	-0.000206062	-0.113016
25.4674	-0.0317383	532.885	-0.000208749	-0.113398
25.991	-0.0318449	532.935	-0.000209592	-0.113789
26.5147	-0.0319476	532.967	-0.000214477	-0.114188
27.0384	-0.0320429	532.971	-0.000223985	-0.114595
27.5622	-0.0321464	532.995	-0.000226707	-0.11501
28.0861	-0.0322572	533.036	-0.00022447	-0.115433
28.61	-0.0323574	533.039	-0.000228769	-0.115864
29.1339	-0.0324663	533.063	-0.000228639	-0.116304
29.6578	-0.0325773	533.089	-0.000226033	-0.116751
30.1818	-0.0326886	533.111	-0.000224087	-0.117206
30.7058	-0.0327981	533.122	-0.000224241	-0.11767
31.2299	-0.0329087	533.131	-0.00022423	-0.118141
31.754	-0.0330217	533.143	-0.000222982	-0.118619
32.2781	-0.0331352	533.151	-0.000222019	-0.119106
32.8022	-0.0332486	533.155	-0.000221757	-0.1196
33.3263	-0.0333655	533.164	-0.000219916	-0.120102
33.8504	-0.0334835	533.172	-0.000217842	-0.120612
34.3745	-0.0336024	533.178	-0.000216125	-0.121129
34.8987	-0.0337222	533.182	-0.000214771	-0.121653
35.4228	-0.033843	533.185	-0.000213592	-0.122185
35.9469	-0.033966	533.19	-0.000211813	-0.122725
36.471	-0.03409	533.193	-0.000209898	-0.123272
36.9951	-0.0342162	533.2	-0.000207794	-0.123826
37.5192	-0.0343413	533.198	-0.000207361	-0.124387
38.0433	-0.0344691	533.2	-0.000205736	-0.124956
38.5673	-0.0346013	533.212	-0.000202607	-0.125531
39.0913	-0.0347286	533.205	-0.000203112	-0.126114
39.6153	-0.0348627	533.214	-0.000200165	-0.126704
40.1393	-0.0349994	533.228	-0.000195954	-0.1273
40.6632	-0.035132	533.225	-0.000195341	-0.127904
41.1871	-0.0352684	533.23	-0.000194147	-0.128514
41.7109	-0.0354026	533.224	-0.000194425	-0.129132
42.2347	-0.0355423	533.232	-0.000192059	-0.129755
42.7584	-0.0356831	533.239	-0.000188688	-0.130386
43.2821	-0.0358263	533.251	-0.000184921	-0.131023
43.8057	-0.0359672	533.251	-0.000184207	-0.131667
44.3293	-0.0361054	533.24	-0.000187059	-0.132317
44.8528	-0.0362463	533.234	-0.000187197	-0.132974
45.3762	-0.036402	533.271	-0.000178654	-0.133636
45.8996	-0.0365452	533.265	-0.000177623	-0.134306
46.4229	-0.0366954	533.278	-0.00017419	-0.134981
46.9461	-0.0368465	533.291	-0.000171608	-0.135663
47.4692	-0.036985	533.262	-0.000177648	-0.13635
47.9922	-0.037138	533.275	-0.000174892	-0.137044
48.5152	-0.0372956	533.299	-0.000168836	-0.137743
49.0381	-0.0374436	533.291	-0.000170724	-0.138449
49.5608	-0.0375956	533.292	-0.000170545	-0.13916
50.0835	-0.0377597	533.328	-0.000162412	-0.139877
50.6061	-0.0379157	533.337	-0.000160077	-0.140599
51.1286	-0.0380685	533.333	-0.000160126	-0.141327
51.6509	-0.0382345	533.368	-0.000154583	-0.142061
52.1732	-0.038377	533.328	-0.000162289	-0.1428
52.6953	-0.0385414	533.353	-0.000157037	-0.143545
53.2174	-0.0387092	533.386	-0.000149899	-0.144294
53.7393	-0.0388525	533.342	-0.000158372	-0.145049
54.2611	-0.0390233	533.38	-0.000151011	-0.14581
54.7827	-0.0391895	533.403	-0.000146967	-0.146575
55.3043	-0.0393328	533.353	-0.000156781	-0.147345
55.8257	-0.0395166	533.425	-0.000142725	-0.14812
56.347	-0.0396794	533.432	-0.000138237	-0.1489
56.8681	-0.039841	533.433	-0.000137916	-0.149685
57.3891	-0.0400083	533.451	-0.000136573	-0.150474
57.9099	-0.0401537	533.399	-0.00014581	-0.151269
58.4307	-0.0403344	533.454	-0.000132691	-0.152067
58.9512	-0.0405052	533.478	-0.000125857	-0.15287
59.4716	-0.0406459	533.408	-0.000140801	-0.153678
59.9919	-0.0408167	533.429	-0.0001359	-0.15449
60.512	-0.0409978	533.481	-0.000123994	-0.155306
61.0319	-0.0411423	533.419	-0.000136817	-0.156126
61.5517	-0.0413136	533.439	-0.000136555	-0.15695
62.0713	-0.0414874	533.465	-0.00013036	-0.157779
62.5907	-0.041663	533.496	-0.000123159	-0.158611
63.11	-0.0418436	533.542	-0.000115344	-0.159447
63.6291	-0.0420051	533.528	-0.000117658	-0.160287
64.148	-0.0421887	533.582	-0.000108061	-0.16113
64.6667	-0.0423516	533.571	-0.000107367	-0.161978
65.1853	-0.042523	533.586	-0.000106964	-0.162828
65.7036	-0.0426677	533.518	-0.000120722	-0.163682
66.2218	-0.0428399	533.535	-0.000118113	-0.16454
66.7398	-0.0430112	533.548	-0.000114532	-0.165401
67.2576	-0.0431669	533.514	-0.000118518	-0.166264
