0.475215	-0.0270732	536.841	0.673792	-0.0886484
0.990266	-0.0260942	533.36	0.57361	-0.0892589
1.50553	-0.0265681	534.415	0.488907	-0.0897827
2.02101	-0.0264544	533.721	0.416479	-0.0902341
2.53669	-0.0265106	533.596	0.354747	-0.0906252
3.05258	-0.0265217	533.37	0.302122	-0.0909664
3.56867	-0.0265265	533.157	0.257253	-0.0912666
4.08496	-0.0265389	532.992	0.219019	-0.0915332
4.60144	-0.0265456	532.831	0.186432	-0.0917727
5.11811	-0.0265509	532.682	0.158667	-0.0919906
5.63498	-0.0265891	532.647	0.135041	-0.0921914
6.15203	-0.0266145	532.583	0.114904	-0.0923792
6.66926	-0.0266292	532.493	0.0977431	-0.0925573
7.18667	-0.0266744	532.502	0.0831461	-0.0927287
7.70426	-0.0266834	532.404	0.0706882	-0.0928957
8.22202	-0.0267183	532.386	0.0600942	-0.0930605
8.73995	-0.0267522	532.366	0.051075	-0.0932248
9.25805	-0.0267823	532.333	0.0433874	-0.0933902
9.77631	-0.0268124	532.299	0.0368435	-0.0935579
10.2947	-0.0268709	532.35	0.0312984	-0.0937289
10.8133	-0.0269217	532.373	0.0265703	-0.0939044
11.332	-0.0269471	532.315	0.022518	-0.0940849
11.8509	-0.0269894	532.305	0.0190785	-0.0942713
12.3699	-0.0270452	532.331	0.0161654	-0.094464
12.8891	-0.0271019	532.355	0.0136849	-0.0946635
13.4084	-0.0271509	532.349	0.0115649	-0.0948702
13.9279	-0.0272145	532.383	0.00977192	-0.0950846
14.4475	-0.0272855	532.434	0.00825612	-0.0953068
14.9672	-0.0273567	532.48	0.00696577	-0.0955371
15.487	-0.0274166	532.484	0.0058517	-0.0957757
16.007	-0.0274624	532.44	0.00489127	-0.0960227
16.5271	-0.0275435	532.497	0.00410255	-0.0962784
17.0473	-0.0276152	532.52	0.00342686	-0.0965427
17.5676	-0.02768	532.514	0.00284087	-0.0968159
18.088	-0.0277526	532.526	0.00234648	-0.097098
18.6086	-0.0278318	532.552	0.0019339	-0.097389
19.1292	-0.0279213	532.602	0.00159108	-0.0976889
19.6499	-0.0279998	532.613	0.00128942	-0.0979979
20.1708	-0.0280799	532.622	0.00103097	-0.0983159
20.6917	-0.028165	532.64	0.000814389	-0.098643
21.2127	-0.0282482	532.646	0.000627403	-0.0989791
21.7338	-0.0283336	532.651	0.000468719	-0.0993243
22.255	-0.0284257	532.671	0.000338303	-0.0996785
22.7763	-0.0285171	532.683	0.000225682	-0.100042
23.2977	-0.0286105	532.694	0.000131265	-0.100414
23.8191	-0.0287139	532.729	5.91862e-005	-0.100795
24.3406	-0.028813	532.745	-6.80407e-006	-0.101186
24.8621	-0.0289071	532.739	-6.8275e-005	-0.101585
25.3838	-0.0290128	532.763	-0.000112688	-0.101993
25.9055	-0.0291117	532.76	-0.000156955	-0.10241
26.4272	-0.02921	532.749	-0.000197857	-0.102836
26.949	-0.0293176	532.76	-0.000225179	-0.103271
27.4709	-0.0294297	532.779	-0.000243733	-0.103714
27.9928	-0.0295422	532.793	-0.00026117	-0.104167
28.5147	-0.0296503	532.788	-0.000281787	-0.104628
29.0367	-0.0297645	532.796	-0.000295228	-0.105097
29.5587	-0.0298847	532.816	-0.000301684	-0.105576
30.0808	-0.030001	532.819	-0.00031101	-0.106062
30.6029	-0.03012	532.824	-0.000319097	-0.106558
31.125	-0.0302396	532.825	-0.000326252	-0.107062
31.6471	-0.0303623	532.831	-0.000330654	-0.107574
32.1693	-0.0304873	532.838	-0.000333124	-0.108095
32.6914	-0.0306133	532.843	-0.000335771	-0.108624
33.2136	-0.0307398	532.844	-0.000338537	-0.109161
33.7358	-0.0308712	532.854	-0.000337866	-0.109707
34.258	-0.0310022	532.858	-0.000338098	-0.110261
34.7802	-0.0311352	532.864	-0.000338116	-0.110823
35.3025	-0.0312694	532.867	-0.000338016	-0.111393
35.8247	-0.0314056	532.872	-0.000336896	-0.111971
36.3469	-0.0315447	532.881	-0.000334524	-0.112557
36.8691	-0.0316829	532.883	-0.000334013	-0.113151
37.3913	-0.0318239	532.888	-0.000332416	-0.113752
37.9134	-0.031967	532.894	-0.000329923	-0.114362
38.4356	-0.0321105	532.898	-0.000328622	-0.114979
38.9577	-0.0322545	532.898	-0.000328282	-0.115604
39.4798	-0.0324019	532.905	-0.000325812	-0.116237
40.0019	-0.0325521	532.915	-0.000321137	-0.116877
40.5239	-0.0327044	532.928	-0.000317046	-0.117525
41.046	-0.0328511	532.919	-0.000318303	-0.11818
41.5679	-0.0330085	532.939	-0.00031275	-0.118842
42.0899	-0.0331586	532.932	-0.000311863	-0.119512
42.6118	-0.0333201	532.956	-0.000305255	-0.120189
43.1336	-0.0334689	532.938	-0.000309399	-0.120873
43.6554	-0.0336284	532.948	-0.000305859	-0.121564
44.1771	-0.0337923	532.968	-0.000299665	-0.122262
44.6988	-0.0339448	532.949	-0.000304105	-0.122967
45.2204	-0.0341119	532.972	-0.000297032	-0.123679
45.742	-0.0342804	532.995	-0.000288241	-0.124398
46.2635	-0.0344418	532.993	-0.000287093	-0.125124
46.7849	-0.0346102	533.01	-0.000283883	-0.125856
47.3063	-0.0347677	532.989	-0.00028926	-0.126595
47.8275	-0.0349394	533.008	-0.000283616	-0.12734
48.3487	-0.0351101	533.022	-0.000276661	-0.128092
48.8699	-0.0352819	533.036	-0.000271344	-0.12885
49.3909	-0.0354493	533.033	-0.000270699	-0.129615
49.9118	-0.0356213	533.042	-0.000267682	-0.130386
50.4327	-0.0357902	533.038	-0.000264782	-0.131163
