  0.19716027	341.08178845
  0.21963563	341.10317030
  0.24211098	341.12452723
  0.26458634	341.14585983
  0.28706169	341.16716872
  0.30953705	341.18845451
  0.33201240	341.20971781
  0.35448776	341.23095922
  0.37696311	341.25217934
  0.39943847	341.27337878
  0.42191382	341.29455813
  0.44438918	341.31571798
  0.46686453	341.33685894
  0.48933989	341.35798159
  0.51181524	341.37908652
  0.53429060	341.40017433
  0.55676595	341.42124558
  0.57924131	341.44230088
  0.60171666	341.46334079
  0.62419202	341.48436589
  0.64666737	341.50537677
  0.66914273	341.52637400
  0.69161808	341.54735814
  0.71409344	341.56832977
  0.73656879	341.58928946
  0.75904415	341.61023777
  0.78151950	341.63117527
  0.80399486	341.65210251
  0.82647021	341.67302005
  0.84894557	341.69392846
  0.87142092	341.71482829
  0.89389628	341.73572008
  0.91637163	341.75660440
  0.93884699	341.77748178
  0.96132234	341.79835278
  0.98379770	341.81921794
  1.00627305	341.84007781
  1.02874841	341.86093291
  1.05122376	341.88178380
  1.07369912	341.90263100
  1.09617447	341.92347505
  1.11864983	341.94431648
  1.14112518	341.96515583
  1.16360053	341.98599361
  1.18607589	342.00683035
  1.20855124	342.02766659
  1.23102660	342.04850283
  1.25350195	342.06933960
  1.27597731	342.09017742
  1.29845266	342.11101680
  1.32092802	342.13185825
  1.34340337	342.15270228
  1.36587873	342.17354941
  1.38835408	342.19440014
  1.41082944	342.21525498
  1.43330479	342.23611442
  1.45578015	342.25697897
  1.47825550	342.27784913
  1.50073086	342.29872539
  1.52320621	342.31960826
  1.54568157	342.34049821
  1.56815692	342.36139575
  1.59063228	342.38230135
  1.61310763	342.40321552
  1.63558299	342.42413873
  1.65805834	342.44507146
  1.68053370	342.46601420
  1.70300905	342.48696742
  1.72548441	342.50793160
  1.74795976	342.52890721
  1.77043512	342.54989474
  1.79291047	342.57089464
  1.81538583	342.59190739
  1.83786118	342.61293345
  1.86033654	342.63397330
  1.88281189	342.65502738
  1.90528725	342.67609616
  1.92776260	342.69718011
  1.95023796	342.71827967
  1.97271331	342.73939531
  1.99518867	342.76052747
  2.01766402	342.78167660
  2.04013938	342.80284317
  2.06261473	342.82402760
  2.08509009	342.84523035
  2.10756544	342.86645186
  2.13004080	342.88769258
  2.15251615	342.90895293
  2.17499151	342.93023337
  2.19746686	342.95153432
  2.21994222	342.97285621
  2.24241757	342.99419949
  2.26489293	343.01556458
  2.28736828	343.03695190
  2.30984364	343.05836189
  2.33231899	343.07979496
  2.35479435	343.10125154
  2.37726970	343.12273205
  2.39974506	343.14423691
  2.42222041	343.16576654
  2.44469577	343.18732134
  2.46717112	343.20890174
  2.48964648	343.23050814
  2.51212183	343.25214095
  2.53459719	343.27380058
  2.55707254	343.29548744
  2.57954790	343.31720192
  2.60202325	343.33894443
  2.62449861	343.36071537
  2.64697396	343.38251514
  2.66944932	343.40434414
  2.69192467	343.42620274
  2.71440003	343.44809136
  2.73687538	343.47001038
  2.75935074	343.49196019
  2.78182609	343.51394117
  2.80430145	343.53595372
  2.82677680	343.55799821
  2.84925216	343.58007502
  2.87172751	343.60218454
  2.89420287	343.62432715
  2.91667822	343.64650321
  2.93915358	343.66871311
  2.96162893	343.69095721
  2.98410429	343.71323589
  3.00657964	343.73554951
  3.02905500	343.75789845
  3.05153035	343.78028306
  3.07400571	343.80270372
  3.09648106	343.82516078
  3.11895642	343.84765460
  3.14143177	343.87018555
  3.16390713	343.89275397
  3.18638248	343.91536022
  3.20885784	343.93800466
  3.23133319	343.96068764
  3.25380855	343.98340950
  3.27628390	344.00617060
  3.29875926	344.02897128
  3.32123461	344.05181188
  3.34370997	344.07469275
  3.36618532	344.09761423
  3.38866068	344.12057666
  3.41113603	344.14358037
  3.43361139	344.16662570
  3.45608674	344.18971298
  3.47856210	344.21284255
  3.50103745	344.23601474
  3.52351281	344.25922987
  3.54598816	344.28248827
  3.56846352	344.30579028
  3.59093887	344.32913621
  3.61341423	344.35252638
  3.63588958	344.37596111
  3.65836494	344.39944073
  3.68084029	344.42296555
  3.70331565	344.44653589
  3.72579100	344.47015206
  3.74826636	344.49381436
  3.77074171	344.51752313
  3.79321707	344.54127865
  3.81569242	344.56508124
  3.83816778	344.58893121
  3.86064313	344.61282885
  3.88311849	344.63677447
  3.90559384	344.66076838
  3.92806920	344.68481086
  3.95054455	344.70890222
  3.97301991	344.73304276
