  0.19716027	 21.91692454
  0.21963563	 21.91692644
  0.24211098	 21.91692836
  0.26458634	 21.91693030
  0.28706169	 21.91693225
  0.30953705	 21.91693422
  0.33201240	 21.91693621
  0.35448776	 21.91693822
  0.37696311	 21.91694024
  0.39943847	 21.91694228
  0.42191382	 21.91694433
  0.44438918	 21.91694640
  0.46686453	 21.91694849
  0.48933989	 21.91695060
  0.51181524	 21.91695272
  0.53429060	 21.91695486
  0.55676595	 21.91695701
  0.57924131	 21.91695918
  0.60171666	 21.91696137
  0.62419202	 21.91696357
  0.64666737	 21.91696579
  0.66914273	 21.91696802
  0.69161808	 21.91697027
  0.71409344	 21.91697253
  0.73656879	 21.91697481
  0.75904415	 21.91697710
  0.78151950	 21.91697941
  0.80399486	 21.91698173
  0.82647021	 21.91698407
  0.84894557	 21.91698642
  0.87142092	 21.91698879
  0.89389628	 21.91699117
  0.91637163	 21.91699357
  0.93884699	 21.91699598
  0.96132234	 21.91699840
  0.98379770	 21.91700084
  1.00627305	 21.91700330
  1.02874841	 21.91700576
  1.05122376	 21.91700824
  1.07369912	 21.91701074
  1.09617447	 21.91701324
  1.11864983	 21.91701576
  1.14112518	 21.91701830
  1.16360053	 21.91702084
  1.18607589	 21.91702340
  1.20855124	 21.91702598
  1.23102660	 21.91702856
  1.25350195	 21.91703116
  1.27597731	 21.91703377
  1.29845266	 21.91703640
  1.32092802	 21.91703903
  1.34340337	 21.91704168
  1.36587873	 21.91704434
  1.38835408	 21.91704701
  1.41082944	 21.91704970
  1.43330479	 21.91705240
  1.45578015	 21.91705510
  1.47825550	 21.91705782
  1.50073086	 21.91706056
  1.52320621	 21.91706330
  1.54568157	 21.91706605
  1.56815692	 21.91706882
  1.59063228	 21.91707160
  1.61310763	 21.91707438
  1.63558299	 21.91707718
  1.65805834	 21.91707999
  1.68053370	 21.91708281
  1.70300905	 21.91708564
  1.72548441	 21.91708849
  1.74795976	 21.91709134
  1.77043512	 21.91709420
  1.79291047	 21.91709707
  1.81538583	 21.91709995
  1.83786118	 21.91710285
  1.86033654	 21.91710575
  1.88281189	 21.91710866
  1.90528725	 21.91711158
  1.92776260	 21.91711451
  1.95023796	 21.91711745
  1.97271331	 21.91712040
  1.99518867	 21.91712336
  2.01766402	 21.91712633
  2.04013938	 21.91712931
  2.06261473	 21.91713230
  2.08509009	 21.91713529
  2.10756544	 21.91713830
  2.13004080	 21.91714131
  2.15251615	 21.91714433
  2.17499151	 21.91714736
  2.19746686	 21.91715040
  2.21994222	 21.91715344
  2.24241757	 21.91715650
  2.26489293	 21.91715956
  2.28736828	 21.91716263
  2.30984364	 21.91716571
  2.33231899	 21.91716879
  2.35479435	 21.91717189
  2.37726970	 21.91717499
  2.39974506	 21.91717809
  2.42222041	 21.91718121
  2.44469577	 21.91718433
  2.46717112	 21.91718746
  2.48964648	 21.91719060
  2.51212183	 21.91719374
  2.53459719	 21.91719689
  2.55707254	 21.91720005
  2.57954790	 21.91720321
  2.60202325	 21.91720638
  2.62449861	 21.91720955
  2.64697396	 21.91721274
  2.66944932	 21.91721592
  2.69192467	 21.91721912
  2.71440003	 21.91722232
  2.73687538	 21.91722552
  2.75935074	 21.91722873
  2.78182609	 21.91723195
  2.80430145	 21.91723517
  2.82677680	 21.91723840
  2.84925216	 21.91724163
  2.87172751	 21.91724487
  2.89420287	 21.91724812
  2.91667822	 21.91725136
  2.93915358	 21.91725462
  2.96162893	 21.91725788
  2.98410429	 21.91726114
  3.00657964	 21.91726441
  3.02905500	 21.91726768
  3.05153035	 21.91727095
  3.07400571	 21.91727423
  3.09648106	 21.91727752
  3.11895642	 21.91728081
  3.14143177	 21.91728410
  3.16390713	 21.91728739
  3.18638248	 21.91729069
  3.20885784	 21.91729400
  3.23133319	 21.91729731
  3.25380855	 21.91730062
  3.27628390	 21.91730393
  3.29875926	 21.91730725
  3.32123461	 21.91731057
  3.34370997	 21.91731389
  3.36618532	 21.91731722
  3.38866068	 21.91732054
  3.41113603	 21.91732388
  3.43361139	 21.91732721
  3.45608674	 21.91733055
  3.47856210	 21.91733389
  3.50103745	 21.91733723
  3.52351281	 21.91734057
  3.54598816	 21.91734392
  3.56846352	 21.91734726
  3.59093887	 21.91735061
  3.61341423	 21.91735397
  3.63588958	 21.91735732
  3.65836494	 21.91736067
  3.68084029	 21.91736403
  3.70331565	 21.91736739
  3.72579100	 21.91737075
  3.74826636	 21.91737411
  3.77074171	 21.91737747
  3.79321707	 21.91738083
  3.81569242	 21.91738419
  3.83816778	 21.91738756
  3.86064313	 21.91739092
  3.88311849	 21.91739428
  3.90559384	 21.91739765
  3.92806920	 21.91740102
  3.95054455	 21.91740438
  3.97301991	 21.91740775
  3.99549526	 21.91741111
  4.01797062	 21.91741448
  4.04044597	 21.91741785
  4.06292133	 21.91742121
  4.08539668	 21.91742458
  4.10787204	 21.91742794
  4.13034739	 21.91743131
  4.15282275	 21.91743467
  4.17529810	 21.91743803
  4.19777346	 21.91744140
  4.22024881	 21.91744476
  4.24272417	 21.91744812
  4.26519952	 21.91745148
  4.28767488	 21.91745483
  4.31015023	 21.91745819
  4.33262559	 21.91746155
  4.35510094	 21.91746490
  4.37757630	 21.91746825
  4.40005165	 21.91747160
  4.42252701	 21.91747495
  4.44500236	 21.91747830
  4.46747771	 21.91748164
  4.48995307	 21.91748498
  4.51242842	 21.91748832
  4.53490378	 21.91749166
  4.55737913	 21.91749500
  4.57985449	 21.91749833
  4.60232984	 21.91750166
  4.62480520	 21.91750498
  4.64728055	 21.91750831
  4.66975591	 21.91751163
  4.69223126	 21.91751495
  4.71470662	 21.91751826
  4.73718197	 21.91752158
  4.75965733	 21.91752488
  4.78213268	 21.91752819
  4.80460804	 21.91753149
  4.82708339	 21.91753479
  4.84955875	 21.91753808
  4.87203410	 21.91754137
  4.89450946	 21.91754466
  4.91698481	 21.91754794
  4.93946017	 21.91755122
  4.96193552	 21.91755449
  4.98441088	 21.91755776
  5.00688623	 21.91756103
  5.02936159	 21.91756429
  5.05183694	 21.91756755
  5.07431230	 21.91757080
  5.09678765	 21.91757404
  5.11926301	 21.91757728
  5.14173836	 21.91758052
  5.16421372	 21.91758375
  5.18668907	 21.91758698
  5.20916443	 21.91759020
  5.23163978	 21.91759341
  5.25411514	 21.91759662
  5.27659049	 21.91759983
  5.29906585	 21.91760303
  5.32154120	 21.91760622
  5.34401656	 21.91760941
  5.36649191	 21.91761259
  5.38896727	 21.91761576
  5.41144262	 21.91761893
  5.43391798	 21.91762209
