  0.19716027	-637.04137642
  0.21963563	-636.88180319
  0.24211098	-636.72213316
  0.26458634	-636.56236635
  0.28706169	-636.40250278
  0.30953705	-636.24254247
  0.33201240	-636.08248544
  0.35448776	-635.92233171
  0.37696311	-635.76208131
  0.39943847	-635.60173427
  0.42191382	-635.44129059
  0.44438918	-635.28075030
  0.46686453	-635.12011342
  0.48933989	-634.95937999
  0.51181524	-634.79855001
  0.53429060	-634.63762351
  0.55676595	-634.47660051
  0.57924131	-634.31548104
  0.60171666	-634.15426512
  0.62419202	-633.99295277
  0.64666737	-633.83154401
  0.66914273	-633.67003886
  0.69161808	-633.50843736
  0.71409344	-633.34673951
  0.73656879	-633.18494535
  0.75904415	-633.02305490
  0.78151950	-632.86106818
  0.80399486	-632.69898521
  0.82647021	-632.53680602
  0.84894557	-632.37453062
  0.87142092	-632.21215905
  0.89389628	-632.04969133
  0.91637163	-631.88712748
  0.93884699	-631.72446752
  0.96132234	-631.56171148
  0.98379770	-631.39885938
  1.00627305	-631.23591124
  1.02874841	-631.07286710
  1.05122376	-630.90972696
  1.07369912	-630.74649086
  1.09617447	-630.58315883
  1.11864983	-630.41973087
  1.14112518	-630.25620703
  1.16360053	-630.09258732
  1.18607589	-629.92887177
  1.20855124	-629.76506040
  1.23102660	-629.60115324
  1.25350195	-629.43715030
  1.27597731	-629.27305163
  1.29845266	-629.10885723
  1.32092802	-628.94456714
  1.34340337	-628.78018138
  1.36587873	-628.61569997
  1.38835408	-628.45112295
  1.41082944	-628.28645033
  1.43330479	-628.12168213
  1.45578015	-627.95681840
  1.47825550	-627.79185915
  1.50073086	-627.62680440
  1.52320621	-627.46165418
  1.54568157	-627.29640852
  1.56815692	-627.13106744
  1.59063228	-626.96563097
  1.61310763	-626.80009914
  1.63558299	-626.63447196
  1.65805834	-626.46874947
  1.68053370	-626.30293169
  1.70300905	-626.13701865
  1.72548441	-625.97101037
  1.74795976	-625.80490688
  1.77043512	-625.63870821
  1.79291047	-625.47241438
  1.81538583	-625.30602541
  1.83786118	-625.13954134
  1.86033654	-624.97296220
  1.88281189	-624.80628800
  1.90528725	-624.63951877
  1.92776260	-624.47265454
  1.95023796	-624.30569535
  1.97271331	-624.13864120
  1.99518867	-623.97149214
  2.01766402	-623.80424819
  2.04013938	-623.63690937
  2.06261473	-623.46947572
  2.08509009	-623.30194725
  2.10756544	-623.13432400
  2.13004080	-622.96660600
  2.15251615	-622.79879326
  2.17499151	-622.63088583
  2.19746686	-622.46288372
  2.21994222	-622.29478697
  2.24241757	-622.12659559
  2.26489293	-621.95830963
  2.28736828	-621.78992910
  2.30984364	-621.62145404
  2.33231899	-621.45288448
  2.35479435	-621.28422043
  2.37726970	-621.11546193
  2.39974506	-620.94660901
  2.42222041	-620.77766169
  2.44469577	-620.60862001
  2.46717112	-620.43948399
  2.48964648	-620.27025366
  2.51212183	-620.10092904
  2.53459719	-619.93151018
  2.55707254	-619.76199709
  2.57954790	-619.59238981
  2.60202325	-619.42268836
  2.62449861	-619.25289277
  2.64697396	-619.08300307
  2.66944932	-618.91301929
  2.69192467	-618.74294146
  2.71440003	-618.57276961
  2.73687538	-618.40250376
  2.75935074	-618.23214395
  2.78182609	-618.06169021
  2.80430145	-617.89114256
  2.82677680	-617.72050104
  2.84925216	-617.54976567
  2.87172751	-617.37893648
  2.89420287	-617.20801351
  2.91667822	-617.03699677
  2.93915358	-616.86588631
  2.96162893	-616.69468216
  2.98410429	-616.52338433
  3.00657964	-616.35199287
  3.02905500	-616.18050780
  3.05153035	-616.00892915
  3.07400571	-615.83725695
  3.09648106	-615.66549124
  3.11895642	-615.49363204
  3.14143177	-615.32167938
  3.16390713	-615.14963329
  3.18638248	-614.97749381
  3.20885784	-614.80526097
  3.23133319	-614.63293478
  3.25380855	-614.46051530
  3.27628390	-614.28800254
  3.29875926	-614.11539654
  3.32123461	-613.94269732
  3.34370997	-613.76990493
  3.36618532	-613.59701939
  3.38866068	-613.42404072
  3.41113603	-613.25096897
  3.43361139	-613.07780416
  3.45608674	-612.90454633
  3.47856210	-612.73119551
  3.50103745	-612.55775172
  3.52351281	-612.38421500
  3.54598816	-612.21058538
  3.56846352	-612.03686290
  3.59093887	-611.86304757
  3.61341423	-611.68913945
  3.63588958	-611.51513855
  3.65836494	-611.34104491
  3.68084029	-611.16685856
  3.70331565	-610.99257953
  3.72579100	-610.81820786
  3.74826636	-610.64374358
  3.77074171	-610.46918672
  3.79321707	-610.29453731
  3.81569242	-610.11979538
