0	1E-08
2	-0.000730329
4	-0.001229601
6	0.003281021
8	0.019823533
10	0.056400838
12	0.120509723
14	0.217658045
16	0.350116163
18	0.51609936
20	0.709515338
22	0.920328387
24	1.135501763
26	1.340395647
28	1.520432071
30	1.662799996
32	1.757968545
34	1.800804572
36	1.791147655
38	1.733772441
40	1.637753518
42	1.515329099
44	1.380425165
46	1.247042387
48	1.127719022
50	1.032263515
52	0.966904738
54	0.933943291
56	0.931914253
58	0.956201196
60	0.999983245
62	1.055359393
64	1.114481364
66	1.170538718
68	1.218474095
70	1.2553561
72	1.280393927
74	1.294632346
76	1.300410075
78	1.300692699
80	1.298399997
82	1.295836946
84	1.294310743
86	1.293978475
88	1.293928284
90	1.29245809
92	1.287486099
94	1.27701062
96	1.259534979
98	1.234385599
100	1.201874682
102	1.163288664
104	1.120714294
106	1.076740654
108	1.03409358
110	0.995266256
112	0.962205853
114	0.936102414
116	0.917305752
118	0.905372973
120	0.899227435
122	0.897393162
124	0.898259484
126	0.900329918
128	0.902416518
130	0.903754222
132	0.904026234
134	0.903308007
136	0.901951023
138	0.900436006
140	0.899227421
142	0.898657191
144	0.898856768
146	0.89974506
148	0.901067756
150	0.902473564
152	0.903606684
154	0.904193282
156	0.904102955
158	0.903373024
160	0.902192495
162	0.900851541
164	0.899669689
166	0.898919924
168	0.898766101
170	0.899227419
172	0.900177238
174	0.901375618
176	0.902527476
178	0.903352649
180	0.90365173
182	0.903352649
184	0.902527476
186	0.901375618
188	0.900177238
190	0.899227419
192	0.898766101
194	0.898919924
196	0.899669689
198	0.900851541
200	0.902192495
202	0.903373024
204	0.904102955
206	0.904193282
208	0.903606684
210	0.902473564
212	0.901067756
214	0.89974506
216	0.898856768
218	0.898657191
220	0.899227421
222	0.900436006
224	0.901951023
226	0.903308007
228	0.904026234
230	0.903754222
232	0.902416518
234	0.900329918
236	0.898259484
238	0.897393162
240	0.899227435
242	0.905372973
244	0.917305752
246	0.936102414
248	0.962205853
250	0.995266256
252	1.03409358
254	1.076740654
256	1.120714294
258	1.163288664
260	1.201874682
262	1.234385599
264	1.259534979
266	1.27701062
268	1.287486099
270	1.29245809
272	1.293928284
274	1.293978475
276	1.294310743
278	1.295836946
280	1.298399997
282	1.300692699
284	1.300410075
286	1.294632346
288	1.280393927
290	1.2553561
292	1.218474095
294	1.170538718
296	1.114481364
298	1.055359393
300	0.999983245
302	0.956201196
304	0.931914253
306	0.933943291
308	0.966904738
310	1.032263515
312	1.127719022
314	1.247042387
316	1.380425165
318	1.515329099
320	1.637753518
322	1.733772441
324	1.791147655
326	1.800804572
328	1.757968545
330	1.662799996
332	1.520432071
334	1.340395647
336	1.135501763
338	0.920328387
340	0.709515338
342	0.51609936
344	0.350116163
346	0.217658045
348	0.120509723
350	0.056400838
352	0.019823533
354	0.003281021
356	-0.001229601
358	-0.000730329
360	1E-08
