  0.00000000	  0.00000546
  2.00000000	 -0.39865612
  4.00000000	 -0.67118787
  6.00000000	  1.79097244
  8.00000000	 10.82083938
 10.00000000	 30.78686373
 12.00000000	 65.78122864
 14.00000000	118.81044340
 16.00000000	191.11380223
 18.00000000	281.71710262
 20.00000000	387.29481332
 22.00000000	502.36885906
 24.00000000	619.82302534
 26.00000000	731.66604593
 28.00000000	829.94041646
 30.00000000	907.65312538
 32.00000000	959.60166467
 34.00000000	982.98406417
 36.00000000	977.71275618
 38.00000000	946.39402126
 40.00000000	893.98129828
 42.00000000	827.15491700
 44.00000000	753.51648928
 46.00000000	680.70839714
 48.00000000	615.57475182
 50.00000000	563.46957412
 52.00000000	527.79294533
 54.00000000	509.80066697
 56.00000000	508.69309980
 58.00000000	521.95032844
 60.00000000	545.84912186
 62.00000000	576.07665008
 64.00000000	608.34886676
 66.00000000	638.94823690
 68.00000000	665.11415875
 70.00000000	685.24650611
 72.00000000	698.91361099
 74.00000000	706.68576972
 76.00000000	709.83959086
 78.00000000	709.99386351
 80.00000000	708.74237317
 82.00000000	707.34331059
 84.00000000	706.51022006
 86.00000000	706.32884883
 88.00000000	706.30145165
 90.00000000	705.49893410
 92.00000000	702.78493171
 94.00000000	697.06680489
 96.00000000	687.52758177
 98.00000000	673.79958476
100.00000000	656.05323193
102.00000000	634.99073499
104.00000000	611.75116313
106.00000000	587.74778817
108.00000000	564.46853024
110.00000000	543.27431442
112.00000000	525.22802011
114.00000000	510.97924211
116.00000000	500.71892875
118.00000000	494.20532268
120.00000000	490.85072995
122.00000000	489.84947687
124.00000000	490.32236590
126.00000000	491.45252941
128.00000000	492.59151727
130.00000000	493.32171406
132.00000000	493.47019406
134.00000000	493.07814392
136.00000000	492.33742298
138.00000000	491.51043842
140.00000000	490.85072231
142.00000000	490.53945755
144.00000000	490.64839831
146.00000000	491.13327984
148.00000000	491.85528439
150.00000000	492.62265631
152.00000000	493.24117923
154.00000000	493.56137859
156.00000000	493.51207285
158.00000000	493.11363398
160.00000000	492.46923247
162.00000000	491.73726164
164.00000000	491.09213795
166.00000000	490.68287253
168.00000000	490.59890697
170.00000000	490.85072122
172.00000000	491.36918777
174.00000000	492.02333340
176.00000000	492.65208462
178.00000000	493.10251212
180.00000000	493.26576796
182.00000000	493.10251212
184.00000000	492.65208462
186.00000000	492.02333340
188.00000000	491.36918777
190.00000000	490.85072122
192.00000000	490.59890697
194.00000000	490.68287253
196.00000000	491.09213795
198.00000000	491.73726164
200.00000000	492.46923247
202.00000000	493.11363398
204.00000000	493.51207285
206.00000000	493.56137859
208.00000000	493.24117923
210.00000000	492.62265631
212.00000000	491.85528439
214.00000000	491.13327984
216.00000000	490.64839831
218.00000000	490.53945755
220.00000000	490.85072231
222.00000000	491.51043842
224.00000000	492.33742298
226.00000000	493.07814392
228.00000000	493.47019406
230.00000000	493.32171406
232.00000000	492.59151727
234.00000000	491.45252941
236.00000000	490.32236590
238.00000000	489.84947687
240.00000000	490.85072995
242.00000000	494.20532268
244.00000000	500.71892875
246.00000000	510.97924211
248.00000000	525.22802011
250.00000000	543.27431442
252.00000000	564.46853024
254.00000000	587.74778817
256.00000000	611.75116313
258.00000000	634.99073499
260.00000000	656.05323193
262.00000000	673.79958476
264.00000000	687.52758177
266.00000000	697.06680489
268.00000000	702.78493171
270.00000000	705.49893410
272.00000000	706.30145165
274.00000000	706.32884883
276.00000000	706.51022006
278.00000000	707.34331059
280.00000000	708.74237317
282.00000000	709.99386351
284.00000000	709.83959086
286.00000000	706.68576972
288.00000000	698.91361099
290.00000000	685.24650611
292.00000000	665.11415875
294.00000000	638.94823690
296.00000000	608.34886676
298.00000000	576.07665008
300.00000000	545.84912186
302.00000000	521.95032844
304.00000000	508.69309980
306.00000000	509.80066697
308.00000000	527.79294533
310.00000000	563.46957412
312.00000000	615.57475182
314.00000000	680.70839714
316.00000000	753.51648928
318.00000000	827.15491700
320.00000000	893.98129828
322.00000000	946.39402126
324.00000000	977.71275618
326.00000000	982.98406417
328.00000000	959.60166467
330.00000000	907.65312538
332.00000000	829.94041646
334.00000000	731.66604593
336.00000000	619.82302534
338.00000000	502.36885906
340.00000000	387.29481332
342.00000000	281.71710262
344.00000000	191.11380223
346.00000000	118.81044340
348.00000000	 65.78122864
350.00000000	 30.78686373
352.00000000	 10.82083938
354.00000000	  1.79097244
356.00000000	 -0.67118787
358.00000000	 -0.39865612
360.00000000	  0.00000546
